0.1	0.00340588	0.0000909831	0.0000322233	0.000153328	0.0748556	-16.4098
0.1	0.00340588	0.0000253242	0.0000474165	0.000219538	0.0725058	-17.3857
0.1	0.00340588	0.00000780418	0.000000159027	0.000979828	0.143636	-22.7419
0.1	0.00340588	0.0000815322	0.00000139912	0.00027083	0.100139	-19.1607
0.1	0.00340588	0.0000363668	0.00000857307	0.000259074	0.0836064	-18.4371
0.1	0.00340588	0.0000292147	0.0000294658	0.000226629	0.0752896	-17.6299
0.1	0.00340588	0.0000540981	0.00000522837	0.00024685	0.0875105	-18.4572
0.1	0.00340588	0.0000225336	0.0000117376	0.000288099	0.0812953	-18.653
0.1	0.00340588	0.0000025065	0.00000824407	0.00063451	0.0838063	-21.1325
0.1	0.00340588	0.0000252476	0.000000422201	0.000504961	0.11682	-21.2472
0.1	0.00340588	0.0000484998	0.00000255501	0.000289369	0.0938556	-19.1751
0.1	0.00340588	0.00000876487	0.00000372841	0.000478554	0.0902819	-20.5636
0.1	0.00340588	0.0000104578	0.000000358778	0.000701637	0.119799	-22.2238
0.1	0.00340588	0.0000275385	0.0000040705	0.000322364	0.0895819	-19.346
0.1	0.00340588	0.00000280855	0.00000054054	0.000995914	0.112639	-23.236
0.1	0.00340588	0.0000340221	0.0000266288	0.000219139	0.0759191	-17.5597
0.1	0.00340588	0.0000128276	0.000000602912	0.000586523	0.110855	-21.6749
0.1	0.00340588	0.0000330735	0.00000625897	0.000281935	0.0860239	-18.798
0.1	0.00340588	0.0000486554	0.00000546425	0.000253784	0.0871412	-18.5262
0.1	0.00340588	0.00000304093	0.000000317843	0.00109049	0.122386	-23.4953
0.1	0.00340588	0.00000353127	0.0000119696	0.000531547	0.0810831	-20.4852
0.1	0.00340588	0.0000241495	0.00000662619	0.000309996	0.0855588	-19.0645
0.1	0.00340588	0.00000252704	0.000000206485	0.00130313	0.133617	-23.8425
0.1	0.00340588	0.000107416	0.00000281749	0.000218542	0.0929986	-18.294
0.1	0.00340588	0.0000746691	0.0000105635	0.000197085	0.0821361	-17.5378
0.1	0.00340588	0.00000374502	0.0000258186	0.000458304	0.0760099	-19.7935
0.1	0.00340588	0.0000113104	0.00000813351	0.000385185	0.0839355	-19.6519
0.1	0.00340588	0.0000218877	0.00000745664	0.000313976	0.0846377	-19.0631
0.1	0.00340588	0.0000702261	0.000000197137	0.000441312	0.136254	-20.5279
0.1	0.00340588	0.0000254606	0.00000773382	0.000296747	0.0843644	-18.8812
0.1	0.00340588	0.0000179053	0.00000163859	0.000435252	0.0982575	-20.5494
0.1	0.00340588	0.0000835378	0.00000135049	0.000270375	0.100541	-19.1657
0.1	0.00340588	0.0000214839	0.000000805723	0.000466925	0.106774	-20.9422
0.1	0.00340588	0.000030114	0.0000029642	0.000330444	0.0924296	-19.5257
0.1	0.00340588	0.00000643536	0.0000440269	0.000350306	0.0728648	-18.8192
0.1	0.00340588	0.0000107343	0.00000020726	0.000805002	0.133645	-22.4205
0.1	0.00340588	0.000014037	0.00000113792	0.000504233	0.102387	-21.0893
0.1	0.00340588	0.0000201707	0.00000102628	0.000455566	0.103657	-20.813
0.1	0.00340588	0.00005523	0.0000105907	0.000217689	0.0820887	-17.8394
0.1	0.00340588	0.0000263795	0.000000183306	0.000624233	0.138494	-21.5211
0.1	0.00340588	0.00000269504	0.00000426988	0.000692536	0.0890978	-21.612
0.1	0.00340588	0.00000269919	0.00000133857	0.000848581	0.100549	-22.5726
0.1	0.00340588	0.00000967674	0.0000379892	0.000313533	0.0737297	-18.53
0.1	0.00340588	0.0000146294	0.0000090648	0.000347319	0.0831443	-19.3024
0.1	0.00340588	0.00000605572	0.000000312406	0.000869943	0.122697	-22.8354
0.1	0.00340588	0.0000510933	0.00000763578	0.000235989	0.084506	-18.1936
0.1	0.00340588	0.000006754	0.0000250096	0.000378756	0.0762252	-19.2327
0.1	0.00340588	0.0000111603	0.00000865762	0.000382858	0.0834666	-19.6127
0.1	0.00340588	0.0000124472	0.000037903	0.000288466	0.0737511	-18.28
0.1	0.00340588	0.0000137852	0.00000771252	0.000363962	0.0843504	-19.4986
0.1	0.00340588	0.00000545695	0.0000347518	0.000384844	0.074225	-19.1769
0.1	0.00340588	0.00000296127	0.000000186823	0.00127488	0.136902	-23.7075
0.1	0.00340588	0.000019966	0.00000728533	0.000324995	0.0848137	-19.1745
0.1	0.00340588	0.0000492484	0.000000682506	0.000366229	0.109166	-20.2411
0.1	0.00340588	0.0000147188	0.00000826541	0.000352028	0.083832	-19.3742
0.1	0.00340588	0.000120095	0.000022609	0.000148377	0.0770644	-16.4209
0.1	0.00340588	0.000083112	0.0000104511	0.000190561	0.0822243	-17.4388
0.1	0.00340588	0.0000225134	0.00000173279	0.000399532	0.0976971	-20.2725
0.1	0.00340588	0.0000298837	0.00000017383	0.000610987	0.140747	-21.3893
0.1	0.00340588	0.0000160001	0.00000120873	0.00047746	0.101681	-20.91
0.1	0.00340588	0.0000108324	0.000000209499	0.00079989	0.133298	-22.4097
0.1	0.00340588	0.000018765	0.000000767123	0.000493058	0.107434	-21.1145
0.1	0.00340588	0.0000278332	0.00000404677	0.000321546	0.089633	-19.3403
0.1	0.00340588	0.0000195002	0.00000460548	0.000353955	0.0885022	-19.5876
0.1	0.00340588	0.0000648262	0.000000195269	0.000454576	0.136572	-20.609
0.1	0.00340588	0.00000532401	0.00000251098	0.000604744	0.0939107	-21.3902
0.1	0.00340588	0.00000450049	0.000000244967	0.00102232	0.128551	-23.2358
0.1	0.00340588	0.0000109486	0.00000434985	0.000432852	0.0889507	-20.2127
0.1	0.00340588	0.00012414	0.00000482624	0.000190027	0.0882584	-17.6894
0.1	0.00340588	0.0000271463	0.0000455746	0.000215956	0.0727333	-17.348
