0.1, 0.00340588, 6.268390940545869*^-05, 1.7483346618957188*^-06
0.1, 0.00340588, 0.00010967336033283211, 1.329575833972895*^-05
0.1, 0.00340588, 7.744694609194147*^-06, 3.009355263278495*^-05
0.1, 0.00340588, 4.7858911822543524*^-05, 1.714757137373648*^-05
0.1, 0.00340588, 1.446264181543473*^-05, 4.282372466798207*^-06
0.1, 0.00340588, 2.3022157309869003*^-05, 6.30869940281913*^-06
0.1, 0.00340588, 3.129534444407277*^-05, 2.4230809672750365*^-05
0.1, 0.00340588, 1.2974816781620583*^-05, 3.4360212026631166*^-05
0.1, 0.00340588, 8.30065141316767*^-05, 3.715100208567452*^-05
0.1, 0.00340588, 1.4869987707385239*^-05, 6.245026014272503*^-06
0.1, 0.00340588, 4.6530768230377374*^-05, 3.157175634553799*^-06
0.1, 0.00340588, 6.454808510111228*^-05, 1.1399786482687963*^-05
0.1, 0.00340588, 6.795995514106886*^-06, 2.8501055055290246*^-05
0.1, 0.00340588, 1.9809974039793903*^-05, 2.4845651052722104*^-06
0.1, 0.00340588, 2.823520700890235*^-05, 1.3127026364588646*^-06
0.1, 0.00340588, 1.7726523595414793*^-05, 2.605356954171824*^-05
0.1, 0.00340588, 3.215068536495672*^-05, 4.192796746828219*^-06
0.1, 0.00340588, 5.771947237219069*^-05, 8.98075061916632*^-06
0.1, 0.00340588, 2.6847100116638215*^-05, 3.1226348213516804*^-06
0.1, 0.00340588, 7.315954339467527*^-05, 1.1105672238143358*^-05
0.1, 0.00340588, 4.927043665243729*^-05, 1.2840530818343376*^-05
0.1, 0.00340588, 7.828304755683868*^-06, 2.0211506097086785*^-05
0.1, 0.00340588, 1.7520398418720374*^-05, 7.384235614771567*^-06
0.1, 0.00340588, 9.012130566379871*^-06, 9.248183645351744*^-06
0.1, 0.00340588, 1.1219550450345512*^-05, 3.088544145815031*^-05
0.1, 0.00340588, 7.575602127708124*^-05, 4.998149643333309*^-05
0.1, 0.00340588, 0.0001242270152855694, 1.4145589462738637*^-06
0.1, 0.00340588, 8.011010652140086*^-05, 1.7065269837305773*^-05
0.1, 0.00340588, 6.584536681864347*^-06, 4.601001803497252*^-05
0.1, 0.00340588, 1.4108716598607523*^-05, 6.464987683339523*^-06
0.1, 0.00340588, 7.1416911456443084*^-06, 2.5400893719178793*^-05
0.1, 0.00340588, 9.286298487152127*^-06, 8.154255690528226*^-06
0.1, 0.00340588, 5.792345066521316*^-05, 2.9794797054988376*^-05
0.1, 0.00340588, 1.6572172241834565*^-05, 1.6236417464772988*^-05
0.1, 0.00340588, 2.984781266985944*^-05, 1.792297027510762*^-05
0.1, 0.00340588, 8.102988134811137*^-05, 1.964768852207854*^-05
0.1, 0.00340588, 3.693888142800505*^-05, 2.1607411867568655*^-06
0.1, 0.00340588, 9.820899686075584*^-06, 2.104631664047429*^-05
0.1, 0.00340588, 3.55262520165411*^-05, 2.2118700370295258*^-05
0.1, 0.00340588, 4.0005267218262065*^-05, 4.814712308552724*^-06
0.1, 0.00340588, 0.00012301164724763127, 5.469480149594979*^-07
0.1, 0.00340588, 7.709371359571287*^-06, 1.857963593683017*^-05
0.1, 0.00340588, 6.930437488864043*^-05, 9.363572975664709*^-07
0.1, 0.00340588, 8.522725038192864*^-05, 4.7612026204818305*^-06
0.1, 0.00340588, 4.0779443731835445*^-05, 4.4602832494608046*^-06
0.1, 0.00340588, 9.23152170703192*^-06, 1.8328613853449864*^-05
0.1, 0.00340588, 8.038008794629186*^-05, 4.4176510664061746*^-06
0.1, 0.00340588, 5.6141243959685234*^-05, 5.544351386070478*^-06
0.1, 0.00340588, 3.13092277182493*^-05, 1.93689224690116*^-05
0.1, 0.00340588, 7.236440120630397*^-05, 6.217748813914744*^-06
0.1, 0.00340588, 6.401829276325648*^-05, 2.734200387927542*^-05
0.1, 0.00340588, 1.8640723670868982*^-05, 1.1966394846860454*^-05
0.1, 0.00340588, 6.016843680695122*^-06, 3.2200043808812735*^-05
0.1, 0.00340588, 1.4995969233015869*^-05, 1.3193051710474389*^-05
0.1, 0.00340588, 2.0681186660603773*^-05, 3.000416226284309*^-05
0.1, 0.00340588, 9.243888907488*^-06, 1.739219626322798*^-05
0.1, 0.00340588, 1.1141816228931612*^-05, 2.5566865971664144*^-05
0.1, 0.00340588, 9.997218042305571*^-05, 2.6036998096007972*^-05
0.1, 0.00340588, 8.849454834943625*^-05, 2.044145230090639*^-05
0.1, 0.00340588, 5.354338328322797*^-06, 3.903532122398543*^-05
0.1, 0.00340588, 1.131310059268579*^-05, 2.0134132089182014*^-05
0.1, 0.00340588, 9.283094929142494*^-06, 1.1783739642714159*^-05
0.1, 0.00340588, 9.175397933727383*^-05, 1.4358099359265961*^-05
0.1, 0.00340588, 1.203009919738266*^-05, 4.116387243937839*^-05
0.1, 0.00340588, 2.7497460242756573*^-05, 7.336443212677262*^-06
0.1, 0.00340588, 6.602193112078316*^-06, 3.264449829934502*^-05
0.1, 0.00340588, 4.1253718448214176*^-05, 6.730611664925695*^-06
0.1, 0.00340588, 6.165074886270521*^-06, 2.9283142073807733*^-05
0.1, 0.00340588, 4.635438806220173*^-05, 3.415219184333713*^-06
0.1, 0.00340588, 8.647632688089398*^-05, 3.085302852552825*^-07
0.1, 0.00340588, 0.00011019531216569913, 2.22023747432972*^-06
0.1, 0.00340588, 4.468072055274532*^-06, 4.334246890763139*^-05
0.1, 0.00340588, 5.711679196261013*^-05, 1.0308630887487442*^-06
0.1, 0.00340588, 1.407502512563533*^-05, 7.63039883278038*^-06
0.1, 0.00340588, 1.2112574834889492*^-05, 2.1765335068864547*^-05
0.1, 0.00340588, 2.7579703672627394*^-05, 3.937253686461994*^-05
0.1, 0.00340588, 7.991285735773047*^-05, 2.2015972924154766*^-05
0.1, 0.00340588, 0.00010563028893010162, 1.1313289112716347*^-05
0.1, 0.00340588, 2.2028819722792062*^-05, 7.561995734528168*^-06
0.1, 0.00340588, 3.212703246329037*^-05, 1.8106236107453375*^-05
0.1, 0.00340588, 1.088005393490993*^-05, 4.9472361057770226*^-05
0.1, 0.00340588, 4.028370532953955*^-05, 1.3706719996062533*^-06
0.1, 0.00340588, 7.340368038171072*^-06, 2.433836761679826*^-05
0.1, 0.00340588, 1.634079367136811*^-05, 6.627060314855081*^-06
0.1, 0.00340588, 3.73261066818897*^-05, 1.6882632566663624*^-06
0.1, 0.00340588, 5.322612905150854*^-05, 6.129577309384212*^-06
0.1, 0.00340588, 1.204258465653026*^-05, 6.371484707446204*^-06
0.1, 0.00340588, 8.490543759420862*^-05, 2.7629997814887688*^-05
0.1, 0.00340588, 1.2366434117954791*^-05, 2.301312385669774*^-05
0.1, 0.00340588, 3.576183453651171*^-05, 1.8057705837617378*^-06
0.1, 0.00340588, 1.0711084156622996*^-05, 4.408223903790837*^-05
0.1, 0.00340588, 1.3479730438600353*^-05, 1.9083044877384988*^-05
0.1, 0.00340588, 8.863894569889127*^-05, 2.0376129788342115*^-06
0.1, 0.00340588, 7.962438013068285*^-05, 6.2056522945535*^-07
0.1, 0.00340588, 1.6835709450191035*^-05, 4.3720275007694626*^-06
0.1, 0.00340588, 0.00011359752953385313, 2.8626720049311693*^-05
0.1, 0.00340588, 8.003882116208914*^-05, 9.153857451815308*^-07
0.1, 0.00340588, 1.4845137238382794*^-05, 4.66784970514771*^-06
0.1, 0.00340588, 7.410743734244786*^-05, 5.613202066337017*^-06
0.1, 0.00340588, 1.91569847575117*^-05, 1.0728489616909419*^-05
0.1, 0.00340588, 3.606186075019306*^-05, 5.390300507449968*^-06
0.1, 0.00340588, 5.1408699850113266*^-05, 1.1067009583423676*^-05
0.1, 0.00340588, 3.4815275839981605*^-05, 3.2526573241473604*^-06
0.1, 0.00340588, 3.764436670945564*^-05, 1.1678751866443577*^-06
0.1, 0.00340588, 6.707884801556848*^-05, 6.508825945449739*^-07
0.1, 0.00340588, 0.00011712110885156553, 3.354844440819409*^-05
0.1, 0.00340588, 6.445858353300397*^-05, 3.0258338725133968*^-06
0.1, 0.00340588, 0.00011959187452695384, 6.992026259334361*^-06
0.1, 0.00340588, 9.531313601032385*^-05, 4.5654608177915246*^-06
0.1, 0.00340588, 6.765002092019482*^-05, 1.4758923374888477*^-06
0.1, 0.00340588, 7.480466334196848*^-05, 1.4947626583756336*^-06
0.1, 0.00340588, 3.524035611633153*^-05, 3.9092097884126136*^-05
0.1, 0.00340588, 5.4259317906790706*^-05, 2.2295213540248957*^-06
0.1, 0.00340588, 7.799828490879918*^-05, 3.485074495877898*^-05
0.1, 0.00340588, 2.1553615583014737*^-05, 2.6577403983680424*^-06
0.1, 0.00340588, 4.508478616471309*^-05, 8.249321588183844*^-07
0.1, 0.00340588, 8.085388348429728*^-05, 1.5788796729531*^-06
0.1, 0.00340588, 0.00011805204447306621, 1.1527745522971626*^-05
0.1, 0.00340588, 4.1188193724330054*^-05, 2.0549796190767954*^-05
0.1, 0.00340588, 1.4845698509395928*^-05, 1.9182295827281674*^-05
0.1, 0.00340588, 2.613069804091561*^-05, 2.239984130158933*^-06
0.1, 0.00340588, 1.2649868460489279*^-05, 2.6364038075060954*^-05
0.1, 0.00340588, 4.298325528982481*^-05, 1.987775464685205*^-05
0.1, 0.00340588, 5.608949189829428*^-05, 1.2943798369554673*^-06
0.1, 0.00340588, 2.608875588157841*^-05, 4.0023346563479486*^-05
0.1, 0.00340588, 0.00010934640234416232, 1.2633928319934233*^-05
0.1, 0.00340588, 2.8918631550550666*^-05, 1.4661554151223763*^-05
0.1, 0.00340588, 5.3839277738412514*^-05, 8.05589139180031*^-06
0.1, 0.00340588, 0.00010883785472884979, 2.770855373989251*^-05
0.1, 0.00340588, 5.977058632196143*^-05, 1.914003403441036*^-06
0.1, 0.00340588, 6.797061397590884*^-05, 6.066286628962457*^-07
0.1, 0.00340588, 8.527685935558046*^-06, 1.448496880005944*^-05
0.1, 0.00340588, 5.4678845900053976*^-05, 3.106963126741112*^-05
0.1, 0.00340588, 3.2259092117571896*^-05, 2.635165015850907*^-06
0.1, 0.00340588, 8.049988623749514*^-05, 4.772623662185793*^-06
0.1, 0.00340588, 6.671084665507251*^-05, 3.0254696363551246*^-05
0.1, 0.00340588, 4.530212597840449*^-05, 7.428039890346855*^-07
0.1, 0.00340588, 1.6344729995776912*^-05, 4.68689113396046*^-06
0.1, 0.00340588, 3.529438920713731*^-05, 2.563829612791595*^-05
0.1, 0.00340588, 2.2839866340681258*^-05, 2.7937078457713434*^-06
0.1, 0.00340588, 6.667679958344048*^-05, 1.6822625335905894*^-06
0.1, 0.00340588, 3.69275215247005*^-05, 1.2005939601018924*^-05
0.1, 0.00340588, 6.527182477944889*^-05, 4.0592976823405124*^-06
0.1, 0.00340588, 4.1857846327902185*^-05, 1.8284234367126256*^-06
0.1, 0.00340588, 6.189204548575222*^-05, 2.734351684786416*^-05
0.1, 0.00340588, 8.729208053101147*^-05, 3.849703600081555*^-05
0.1, 0.00340588, 9.589563095878694*^-05, 1.3983964824813926*^-05
0.1, 0.00340588, 3.193800764727607*^-05, 4.075568737840242*^-05
0.1, 0.00340588, 5.4397244013704555*^-05, 3.7482529131042467*^-05
0.1, 0.00340588, 1.0388590707524681*^-05, 1.1018658031874736*^-05
0.1, 0.00340588, 7.682668160984279*^-05, 1.266777866317474*^-06
0.1, 0.00340588, 2.0047249580274585*^-05, 4.997015572896803*^-05
0.1, 0.00340588, 5.323511149470258*^-05, 6.20494853514223*^-07
0.1, 0.00340588, 1.9857220228930744*^-05, 1.7701381862053194*^-05
0.1, 0.00340588, 9.32466707696222*^-06, 9.953288423275334*^-06
0.1, 0.00340588, 3.217544676104954*^-05, 1.3026754331496728*^-06
0.1, 0.00340588, 9.134504054419444*^-05, 3.211585491989167*^-07
0.1, 0.00340588, 8.314235327042975*^-06, 1.252875429340969*^-05
0.1, 0.00340588, 2.529309089928043*^-05, 1.3811136050305132*^-05
0.1, 0.00340588, 0.00011212271081352158, 7.102683579276581*^-07
0.1, 0.00340588, 4.1633104430389655*^-06, 4.823973942844976*^-05
0.1, 0.00340588, 5.470258322590181*^-05, 9.318647048385865*^-06
0.1, 0.00340588, 4.445355706053038*^-06, 4.733241864191038*^-05
0.1, 0.00340588, 4.498820273976032*^-05, 4.044833973877637*^-06
0.1, 0.00340588, 3.378587426792874*^-05, 9.68914565997595*^-07
0.1, 0.00340588, 9.326157459376814*^-05, 1.59745459685243*^-06
0.1, 0.00340588, 0.00012099881469078957, 1.1202775823834705*^-06
0.1, 0.00340588, 3.4212933405488003*^-05, 2.637323872234502*^-05
0.1, 0.00340588, 0.00010840026386483298, 7.889519116783683*^-06
0.1, 0.00340588, 6.201380192319506*^-05, 1.074975707953032*^-05
0.1, 0.00340588, 3.816027638243631*^-05, 5.77852008797347*^-06
0.1, 0.00340588, 1.014176596378018*^-05, 7.457689257915213*^-06
0.1, 0.00340588, 8.355972731806608*^-06, 2.561412190030631*^-05
0.1, 0.00340588, 1.2205429842779037*^-05, 8.393907342025895*^-06
0.1, 0.00340588, 0.0001165566911019735, 1.9322386498600423*^-05
0.1, 0.00340588, 9.536177398443936*^-05, 1.1433085731095414*^-05
0.1, 0.00340588, 8.24445975504832*^-05, 1.9175603304468197*^-05
0.1, 0.00340588, 4.846820809022669*^-05, 6.296236627969119*^-07
0.1, 0.00340588, 5.158108997221437*^-06, 4.205697794487151*^-05
0.1, 0.00340588, 6.52916371434349*^-06, 2.8732274496573223*^-05
0.1, 0.00340588, 4.012772123416631*^-05, 3.2951076135068095*^-05
0.1, 0.00340588, 4.406909111918574*^-05, 3.27408167763934*^-05
0.1, 0.00340588, 3.322727514306302*^-05, 2.9684354191911595*^-05
0.1, 0.00340588, 4.468716238112882*^-05, 1.3480637901868377*^-05
0.1, 0.00340588, 1.1755015444401134*^-05, 2.005937735677681*^-05
0.1, 0.00340588, 5.0675372198626884*^-05, 9.462025968823826*^-07
0.1, 0.00340588, 4.150483429254026*^-05, 2.7706071585696764*^-05
0.1, 0.00340588, 4.855637773135317*^-05, 6.577599248162477*^-06
0.1, 0.00340588, 5.4380326746626024*^-05, 2.1548064983485408*^-05
0.1, 0.00340588, 4.701885753525372*^-05, 5.818310515322602*^-07
0.1, 0.00340588, 4.5967265284228885*^-05, 8.010016251302592*^-06
0.1, 0.00340588, 0.0001062674661658809, 4.043078168568136*^-05
0.1, 0.00340588, 4.473365460821384*^-05, 2.7534058552157867*^-05
0.1, 0.00340588, 7.707878991648138*^-05, 8.31726061397589*^-06
0.1, 0.00340588, 1.305624917956679*^-05, 9.21905485525123*^-06
0.1, 0.00340588, 2.5727157251508774*^-05, 3.4386969664440223*^-06
0.1, 0.00340588, 6.332262038412396*^-05, 3.648897317091295*^-07
0.1, 0.00340588, 5.2581996345978395*^-05, 8.029736180770356*^-07
0.1, 0.00340588, 5.235260626637726*^-05, 2.892313578709637*^-06
0.1, 0.00340588, 0.00010222774117542363, 9.956063973617755*^-06
0.1, 0.00340588, 1.870930329900583*^-05, 5.544546721894627*^-06
0.1, 0.00340588, 8.59520946104481*^-05, 6.13904975953093*^-07
0.1, 0.00340588, 2.50779465417561*^-05, 2.6990613603297503*^-05
0.1, 0.00340588, 3.865209728774846*^-05, 4.844104655528354*^-06
0.1, 0.00340588, 3.393619964428615*^-05, 3.1046469918146007*^-06
0.1, 0.00340588, 0.00011138223141361219, 3.721924575322763*^-06
0.1, 0.00340588, 9.95745420683455*^-05, 8.644195536734557*^-06
0.1, 0.00340588, 1.3290627852688583*^-05, 1.3133928049567948*^-05
0.1, 0.00340588, 3.480084928872164*^-05, 5.578220879939221*^-06
0.1, 0.00340588, 1.078524351778231*^-05, 2.2159716090778775*^-05
0.1, 0.00340588, 4.844985738125478*^-06, 3.5926487764444335*^-05
0.1, 0.00340588, 2.3927895726134435*^-05, 1.971603327260306*^-05
0.1, 0.00340588, 3.4334455285679546*^-05, 8.720948257179726*^-07
0.1, 0.00340588, 1.8819835479850085*^-05, 8.699922691043647*^-06
0.1, 0.00340588, 2.5369305802974574*^-05, 3.657361106274241*^-05
0.1, 0.00340588, 2.7258429714490474*^-05, 1.3308125021735982*^-06
0.1, 0.00340588, 9.427416689477584*^-05, 1.0986000437404056*^-05
0.1, 0.00340588, 0.00010013330492222663, 1.149281672499715*^-06
0.1, 0.00340588, 3.66043582922317*^-05, 1.5034507134683016*^-06
0.1, 0.00340588, 1.0317969634055758*^-05, 8.474739047669246*^-06
0.1, 0.00340588, 7.956685397766039*^-05, 1.1696305524603555*^-06
0.1, 0.00340588, 6.700033564303588*^-05, 9.021814759243114*^-07
0.1, 0.00340588, 2.3735205178322868*^-05, 2.150771410936595*^-05
0.1, 0.00340588, 4.646023994266801*^-05, 7.239277687029875*^-06
0.1, 0.00340588, 1.4478971341542426*^-05, 4.120156048209983*^-06
0.1, 0.00340588, 0.00010473326731670518, 5.055206013437998*^-07
0.1, 0.00340588, 0.00010428420120837819, 3.658405890099685*^-05
0.1, 0.00340588, 9.408838800881213*^-06, 1.0802658999301554*^-05
0.1, 0.00340588, 2.9939263476937875*^-05, 1.0741941671200056*^-05
0.1, 0.00340588, 8.508339882902264*^-05, 3.439152151834707*^-06
0.1, 0.00340588, 6.701409375804598*^-05, 1.9018132486454022*^-06
0.1, 0.00340588, 9.663902260259236*^-05, 3.620057896981563*^-06
0.1, 0.00340588, 4.493021413289678*^-05, 2.8361531370961932*^-05
0.1, 0.00340588, 0.00010350036946133375, 1.9632110460895307*^-06
0.1, 0.00340588, 2.6097610883746797*^-05, 1.0033162063505218*^-05
0.1, 0.00340588, 2.3420376940080904*^-05, 1.7037516833134783*^-06
0.1, 0.00340588, 4.5157046271182796*^-05, 3.1855215265899255*^-05
0.1, 0.00340588, 9.411089938853933*^-05, 2.555731349531765*^-06
0.1, 0.00340588, 5.916001614152872*^-05, 4.486312553705958*^-07
0.1, 0.00340588, 7.5928875498103465*^-06, 3.154726552329003*^-05
0.1, 0.00340588, 6.56571275272338*^-05, 2.600036349388587*^-06
0.1, 0.00340588, 0.00011407327210210893, 9.973636479336784*^-07
0.1, 0.00340588, 2.1780706392029585*^-05, 5.062766486746746*^-06
0.1, 0.00340588, 0.00010292773935367404, 1.8636701297483286*^-06
0.1, 0.00340588, 0.00012012573736655211, 2.5777335743231598*^-05
0.1, 0.00340588, 9.441788842216449*^-05, 5.162763142931099*^-06
0.1, 0.00340588, 4.213195266112615*^-05, 1.62400665964051*^-05
0.1, 0.00340588, 2.5255415428528147*^-05, 2.768545766561403*^-05
0.1, 0.00340588, 3.3823006927352536*^-05, 3.365913548479823*^-05
0.1, 0.00340588, 5.827412591518117*^-05, 2.3061579323532283*^-06
0.1, 0.00340588, 0.00010162505570436589, 9.355658780401494*^-06
0.1, 0.00340588, 2.8509694963690834*^-05, 8.427090598748887*^-06
0.1, 0.00340588, 9.199179144423355*^-05, 1.6009836330054958*^-06
0.1, 0.00340588, 2.791639792066866*^-05, 1.5455305326225542*^-05
0.1, 0.00340588, 2.9056868803104303*^-05, 1.7594954745463038*^-06
0.1, 0.00340588, 1.522548705580393*^-05, 1.6878608870627436*^-05
0.1, 0.00340588, 2.7928273145728462*^-05, 4.678146150833444*^-06
0.1, 0.00340588, 6.961033363458312*^-05, 9.468171148240157*^-07
0.1, 0.00340588, 2.911988561547784*^-05, 2.653775510347569*^-06
0.1, 0.00340588, 3.743732995735704*^-05, 7.899591163405892*^-07
0.1, 0.00340588, 7.620671291500085*^-05, 1.0347784989604554*^-05
0.1, 0.00340588, 4.918625687007138*^-05, 3.975569394769899*^-06
0.1, 0.00340588, 2.738062327636096*^-05, 4.7196003678207756*^-05
0.1, 0.00340588, 7.575388999341297*^-05, 6.04923277699115*^-06
0.1, 0.00340588, 5.041147175019346*^-05, 1.3777300246536825*^-06
0.1, 0.00340588, 1.610643831945266*^-05, 1.341588431446878*^-05
0.1, 0.00340588, 7.22420629321662*^-05, 2.881845770451165*^-06
0.1, 0.00340588, 2.7783611016202164*^-05, 1.4558214663649178*^-05
0.1, 0.00340588, 2.7058219649761417*^-05, 6.586599576419113*^-06
0.1, 0.00340588, 2.1962983209673085*^-05, 2.627497716831262*^-05
0.1, 0.00340588, 2.3656959660245132*^-05, 2.711709023201917*^-06
0.1, 0.00340588, 0.0001153272623585737, 4.413736572830292*^-05
0.1, 0.00340588, 2.1961186344121125*^-05, 3.7135151296985244*^-05
0.1, 0.00340588, 3.0835368657425535*^-05, 2.182406454343009*^-05
0.1, 0.00340588, 0.00011895834114337398, 6.475458803064236*^-07
0.1, 0.00340588, 6.148402447519627*^-05, 1.0585856743537179*^-05
0.1, 0.00340588, 9.0123173296661*^-06, 4.126928391853649*^-05
0.1, 0.00340588, 4.004450283654481*^-05, 4.827156251535429*^-05
0.1, 0.00340588, 9.580770372986916*^-05, 9.969006773492113*^-07
0.1, 0.00340588, 1.8985597969756866*^-05, 9.903001913729398*^-06
